kx,ky,kz,g0,g1,p0,p1,Real,Imaginary
1,0,0,0,0,0,0.1,0.1670655,-0.1013991
1,0,0,0,0,0.1,0,0.1679318,-0.1021391
1,0,0,0,0,0.1,0.1,0.1471764,-0.1062546
1,0,0,0,2500000.0,0,0,0.1623634,-0.0896195
1,0,0,0,2500000.0,0,0.1,0.1423239,-0.0968117
1,0,0,0,2500000.0,0.1,0,0.1432661,-0.0977249
1,0,0,0,2500000.0,0.1,0.1,0.1254008,-0.1000193
1,0,0,2500000.0,0,0,0,0.1635827,-0.0896471
1,0,0,2500000.0,0,0,0.1,0.1433756,-0.0970624
1,0,0,2500000.0,0,0.1,0,0.1440326,-0.0974692
1,0,0,2500000.0,0,0.1,0.1,0.1261144,-0.1000033
1,0,0,2500000.0,2500000.0,0,0,0.1390253,-0.0862701
1,0,0,2500000.0,2500000.0,0,0.1,0.1217701,-0.0914661
1,0,0,2500000.0,2500000.0,0.1,0,0.1225212,-0.0920608
1,0,0,2500000.0,2500000.0,0.1,0.1,0.1071471,-0.0933341
1,0,1,0,0,0,0,0.1496435,-0.0014307
1,0,1,0,0,0,0.1,0.1246963,-0.0011154
1,0,1,0,0,0.1,0,0.1243863,-0.0012427
1,0,1,0,0,0.1,0.1,0.1040422,-0.0009402
1,0,1,0,2500000.0,0,0,0.12693,-0.0009366
1,0,1,0,2500000.0,0,0.1,0.1055497,-0.0006499
1,0,1,0,2500000.0,0.1,0,0.106495,-0.0007854
1,0,1,0,2500000.0,0.1,0.1,0.0890055,-0.0005289
1,0,1,2500000.0,0,0,0,0.1265991,-0.0010095
1,0,1,2500000.0,0,0,0.1,0.1064638,-0.0007639
1,0,1,2500000.0,0,0.1,0,0.1048834,-0.0008359
1,0,1,2500000.0,0,0.1,0.1,0.0886589,-0.0006139
1,0,1,2500000.0,2500000.0,0,0,0.1110814,-0.0006543
1,0,1,2500000.0,2500000.0,0,0.1,0.0933079,-0.0004425
1,0,1,2500000.0,2500000.0,0.1,0,0.0930139,-0.0005326
1,0,1,2500000.0,2500000.0,0.1,0.1,0.0785586,-0.0003514
1,0,2,0,0,0,0,0.1325475,-0.0579815
1,0,2,0,0,0,0.1,0.1145153,-0.0838542
1,0,2,0,0,0.1,0,0.1157361,-0.0842315
1,0,2,0,0,0.1,0.1,0.1007743,-0.0939578
1,0,2,0,2500000.0,0,0,0.107066,-0.0671624
1,0,2,0,2500000.0,0,0.1,0.094774,-0.0844342
1,0,2,0,2500000.0,0.1,0,0.0958913,-0.0837168
1,0,2,0,2500000.0,0.1,0.1,0.0836653,-0.0904796
1,0,2,2500000.0,0,0,0,0.1081565,-0.0672461
1,0,2,2500000.0,0,0,0.1,0.0954512,-0.0835445
1,0,2,2500000.0,0,0.1,0,0.0963186,-0.0847033
1,0,2,2500000.0,0,0.1,0.1,0.0840507,-0.0905291
1,0,2,2500000.0,2500000.0,0,0,0.0874299,-0.0676847
1,0,2,2500000.0,2500000.0,0,0.1,0.0784924,-0.079936
1,0,2,2500000.0,2500000.0,0.1,0,0.079372,-0.0800508
1,0,2,2500000.0,2500000.0,0.1,0.1,0.0694452,-0.0845124
1,0,3,0,0,0,0,0.1685875,-0.0811179
1,0,3,0,0,0,0.1,0.1464453,-0.0945541
1,0,3,0,0,0.1,0,0.1472996,-0.0951927
1,0,3,0,0,0.1,0.1,0.1281716,-0.100898
1,0,3,0,2500000.0,0,0,0.1419227,-0.0817137
1,0,3,0,2500000.0,0,0.1,0.1233871,-0.0913905
1,0,3,0,2500000.0,0.1,0,0.1243802,-0.0916987
1,0,3,0,2500000.0,0.1,0.1,0.1080998,-0.0954908
1,0,3,2500000.0,0,0,0,0.1429451,-0.0819285
1,0,3,2500000.0,0,0,0.1,0.1243286,-0.0912894
1,0,3,2500000.0,0,0.1,0,0.1248816,-0.0920597
1,0,3,2500000.0,0,0.1,0.1,0.1086505,-0.0955863
1,0,3,2500000.0,2500000.0,0,0,0.120113,-0.0787755
1,0,3,2500000.0,2500000.0,0,0.1,0.1044924,-0.0859798
1,0,3,2500000.0,2500000.0,0.1,0,0.1052183,-0.0864448
1,0,3,2500000.0,2500000.0,0.1,0.1,0.0914193,-0.0888876
1,0,4,0,0,0,0,0.1790599,-0.0854152
1,0,4,0,0,0,0.1,0.1561081,-0.0973768
1,0,4,0,0,0.1,0,0.1569348,-0.0980678
1,0,4,0,0,0.1,0.1,0.1369196,-0.1030271
1,0,4,0,2500000.0,0,0,0.1515961,-0.0849927
1,0,4,0,2500000.0,0,0.1,0.1321616,-0.0934888
1,0,4,0,2500000.0,0.1,0,0.1331144,-0.0940757
1,0,4,0,2500000.0,0.1,0.1,0.1159878,-0.097193
1,0,4,2500000.0,0,0,0,0.1527022,-0.0851903
1,0,4,2500000.0,0,0,0.1,0.133161,-0.0935984
1,0,4,2500000.0,0,0.1,0,0.1337211,-0.0942078
1,0,4,2500000.0,0,0.1,0.1,0.1166091,-0.0972786
1,0,4,2500000.0,2500000.0,0,0,0.1289965,-0.0818216
1,0,4,2500000.0,2500000.0,0,0.1,0.1124478,-0.0880802
1,0,4,2500000.0,2500000.0,0.1,0,0.1131584,-0.088606
1,0,4,2500000.0,2500000.0,0.1,0.1,0.0985395,-0.0905334
1,1,0,0,0,0,0,0.1636912,-0.001901
1,1,0,0,0,0,0.1,0.1374507,-0.0008878
1,1,0,0,0,0.1,0,0.1375038,-0.0011161
1,1,0,0,0,0.1,0.1,0.1157777,-0.0001908
1,1,0,0,2500000.0,0,0,0.1340859,-0.0005487
1,1,0,0,2500000.0,0,0.1,0.1122388,0.0003487
1,1,0,0,2500000.0,0.1,0,0.1122645,0.0001003
1,1,0,0,2500000.0,0.1,0.1,0.0943406,0.0008705
1,1,0,2500000.0,0,0,0,0.1338417,-0.000956
1,1,0,2500000.0,0,0,0.1,0.1119582,-2.95e-05
1,1,0,2500000.0,0,0.1,0,0.1120714,-0.0002443
1,1,0,2500000.0,0,0.1,0.1,0.0941107,0.0005516
1,1,0,2500000.0,2500000.0,0,0,0.1113206,-2.72e-05
1,1,0,2500000.0,2500000.0,0,0.1,0.092985,0.0007471
1,1,0,2500000.0,2500000.0,0.1,0,0.0930667,0.0005191
1,1,0,2500000.0,2500000.0,0.1,0.1,0.0780971,0.0011372
1,1,1,0,0,0,0,0.4734388,-0.00298
1,1,1,0,0,0,0.1,0.4244587,-0.0027369
1,1,1,0,0,0.1,0,0.4244641,-0.0027459
1,1,1,0,0,0.1,0.1,0.3805988,-0.0025198
1,1,1,0,2500000.0,0,0,0.4163382,-0.0025192
1,1,1,0,2500000.0,0,0.1,0.3731705,-0.0023126
1,1,1,0,2500000.0,0.1,0,0.3734073,-0.0023236
1,1,1,0,2500000.0,0.1,0.1,0.3347341,-0.0021313
1,1,1,2500000.0,0,0,0,0.4163343,-0.0025597
1,1,1,2500000.0,0,0,0.1,0.3734004,-0.0023526
1,1,1,2500000.0,0,0.1,0,0.3731721,-0.0023586
1,1,1,2500000.0,0,0.1,0.1,0.3347326,-0.002166
1,1,1,2500000.0,2500000.0,0,0,0.3677356,-0.0021872
1,1,1,2500000.0,2500000.0,0,0.1,0.3297432,-0.0020095
1,1,1,2500000.0,2500000.0,0.1,0,0.3297465,-0.0020173
1,1,1,2500000.0,2500000.0,0.1,0.1,0.2957179,-0.0018518
1,1,2,0,0,0,0,0.3495845,-0.0056146
1,1,2,0,0,0,0.1,0.3097918,-0.005248
1,1,2,0,0,0.1,0,0.3097744,-0.0053146
1,1,2,0,0,0.1,0.1,0.2745726,-0.0049595
1,1,2,0,2500000.0,0,0,0.3049466,-0.0046944
1,1,2,0,2500000.0,0,0.1,0.2702137,-0.0043944
1,1,2,0,2500000.0,0.1,0,0.270144,-0.0044564
1,1,2,0,2500000.0,0.1,0.1,0.239429,-0.0041643
1,1,2,2500000.0,0,0,0,0.3049042,-0.0047859
1,1,2,2500000.0,0,0,0.1,0.270121,-0.0044814
1,1,2,2500000.0,0,0.1,0,0.2701571,-0.0045361
1,1,2,2500000.0,0,0.1,0.1,0.2393915,-0.00424
1,1,2,2500000.0,2500000.0,0,0,0.267129,-0.0040145
1,1,2,2500000.0,2500000.0,0,0.1,0.2366573,-0.0037649
1,1,2,2500000.0,2500000.0,0.1,0,0.2366409,-0.0038156
1,1,2,2500000.0,2500000.0,0.1,0.1,0.2096956,-0.0035716
1,1,3,0,0,0,0,0.2747406,-0.0072166
1,1,3,0,0,0,0.1,0.240313,-0.0068135
1,1,3,0,0,0.1,0,0.2403025,-0.0069231
1,1,3,0,0,0.1,0.1,0.2102076,-0.0065211
1,1,3,0,2500000.0,0,0,0.2367861,-0.006106
1,1,3,0,2500000.0,0,0.1,0.2069958,-0.0057786
1,1,3,0,2500000.0,0.1,0,0.2068947,-0.0058783
1,1,3,0,2500000.0,0.1,0.1,0.1808821,-0.0055491
1,1,3,2500000.0,0,0,0,0.2367338,-0.0062456
1,1,3,2500000.0,0,0,0.1,0.2068555,-0.0059096
1,1,3,2500000.0,0,0.1,0,0.2069389,-0.006004
1,1,3,2500000.0,0,0.1,0.1,0.180838,-0.0056666
1,1,3,2500000.0,2500000.0,0,0,0.2052646,-0.0052824
1,1,3,2500000.0,2500000.0,0,0.1,0.1793046,-0.0050093
1,1,3,2500000.0,2500000.0,0.1,0,0.1792965,-0.0050943
1,1,3,2500000.0,2500000.0,0.1,0.1,0.1566385,-0.0048177
1,1,4,0,0,0,0,0.2355784,-0.0079692
1,1,4,0,0,0,0.1,0.2038417,-0.0075449
1,1,4,0,0,0.1,0,0.2038459,-0.0076877
1,1,4,0,0,0.1,0.1,0.1763744,-0.0072525
1,1,4,0,2500000.0,0,0,0.2008057,-0.0067889
1,1,4,0,2500000.0,0,0.1,0.1735303,-0.006444
1,1,4,0,2500000.0,0.1,0,0.173445,-0.0065737
1,1,4,0,2500000.0,0.1,0.1,0.1498836,-0.0062153
1,1,4,2500000.0,0,0,0,0.2007511,-0.0069805
1,1,4,2500000.0,0,0,0.1,0.1733895,-0.0066228
1,1,4,2500000.0,0,0.1,0,0.1734917,-0.0067495
1,1,4,2500000.0,0,0.1,0.1,0.1498437,-0.0063786
1,1,4,2500000.0,2500000.0,0,0,0.1724751,-0.0059309
1,1,4,2500000.0,2500000.0,0,0.1,0.148858,-0.0056395
1,1,4,2500000.0,2500000.0,0.1,0,0.1488687,-0.0057527
1,1,4,2500000.0,2500000.0,0.1,0.1,0.1284905,-0.0054467
1,2,0,0,0,0,0,0.1515504,-0.0539539
1,2,0,0,0,0,0.1,0.1282049,-0.0735782
1,2,0,0,0,0.1,0,0.1292814,-0.0742773
1,2,0,0,0,0.1,0.1,0.1105128,-0.0832227
1,2,0,0,2500000.0,0,0,0.1239066,-0.0637826
1,2,0,0,2500000.0,0,0.1,0.1058712,-0.0763316
1,2,0,0,2500000.0,0.1,0,0.1068339,-0.0770413
1,2,0,0,2500000.0,0.1,0.1,0.0914924,-0.0825959
1,2,0,2500000.0,0,0,0,0.1257932,-0.0634985
1,2,0,2500000.0,0,0,0.1,0.1071256,-0.0761604
1,2,0,2500000.0,0,0.1,0,0.1079002,-0.0764832
1,2,0,2500000.0,0,0.1,0.1,0.0922906,-0.0822559
1,2,0,2500000.0,2500000.0,0,0,0.1031068,-0.0661682
1,2,0,2500000.0,2500000.0,0,0.1,0.0881561,-0.0751123
1,2,0,2500000.0,2500000.0,0.1,0,0.0888967,-0.0755337
1,2,0,2500000.0,2500000.0,0.1,0.1,0.0760817,-0.0792616
1,2,1,0,0,0,0,0.3482439,-0.003109
1,2,1,0,0,0,0.1,0.3086876,-0.0028415
1,2,1,0,0,0.1,0,0.3086176,-0.002872
1,2,1,0,0,0.1,0.1,0.2736294,-0.0026203
1,2,1,0,2500000.0,0,0,0.30347,-0.0025607
1,2,1,0,2500000.0,0,0.1,0.2686235,-0.0023375
1,2,1,0,2500000.0,0.1,0,0.2692242,-0.0023617
1,2,1,0,2500000.0,0.1,0.1,0.2383719,-0.0021518
1,2,1,2500000.0,0,0,0,0.3034154,-0.0026582
1,2,1,2500000.0,0,0,0.1,0.2692428,-0.0024308
1,2,1,2500000.0,0,0.1,0,0.2685101,-0.0024555
1,2,1,2500000.0,0,0.1,0.1,0.2383311,-0.0022414
1,2,1,2500000.0,2500000.0,0,0,0.2665709,-0.0021954
1,2,1,2500000.0,2500000.0,0,0.1,0.2362624,-0.0020052
1,2,1,2500000.0,2500000.0,0.1,0,0.2362004,-0.002025
1,2,1,2500000.0,2500000.0,0.1,0.1,0.2094019,-0.001846
1,2,2,0,0,0,0,0.3224289,-0.0052366
1,2,2,0,0,0,0.1,0.2820423,-0.0049144
1,2,2,0,0,0.1,0,0.2818688,-0.0050415
1,2,2,0,0,0.1,0.1,0.2465852,-0.0047148
1,2,2,0,2500000.0,0,0,0.279533,-0.0042371
1,2,2,0,2500000.0,0,0.1,0.2443133,-0.0039734
1,2,2,0,2500000.0,0.1,0,0.2443722,-0.0040825
1,2,2,0,2500000.0,0.1,0.1,0.2136206,-0.0038136
1,2,2,2500000.0,0,0,0,0.2793241,-0.0045276
1,2,2,2500000.0,0,0,0.1,0.2443424,-0.0042531
1,2,2,2500000.0,0,0.1,0,0.2439489,-0.0043626
1,2,2,2500000.0,0,0.1,0.1,0.2134353,-0.0040826
1,2,2,2500000.0,2500000.0,0,0,0.2436598,-0.0036673
1,2,2,2500000.0,2500000.0,0,0.1,0.2130314,-0.0034431
1,2,2,2500000.0,2500000.0,0.1,0,0.2128714,-0.0035374
1,2,2,2500000.0,2500000.0,0.1,0.1,0.1861626,-0.0033073
1,2,3,0,0,0,0,0.2767244,-0.0069825
1,2,3,0,0,0,0.1,0.2371217,-0.0068217
1,2,3,0,0,0.1,0,0.2367872,-0.0070647
1,2,3,0,0,0.1,0.1,0.2025652,-0.0068697
1,2,3,0,2500000.0,0,0,0.2369212,-0.0057199
1,2,3,0,2500000.0,0,0.1,0.2026958,-0.0055805
1,2,3,0,2500000.0,0.1,0,0.2023983,-0.0057974
1,2,3,0,2500000.0,0.1,0.1,0.1729278,-0.0056166
1,2,3,2500000.0,0,0,0,0.2365548,-0.0062259
1,2,3,2500000.0,0,0,0.1,0.2023642,-0.0060907
1,2,3,2500000.0,0,0.1,0,0.2020062,-0.0063045
1,2,3,2500000.0,0,0.1,0.1,0.1725719,-0.0061265
1,2,3,2500000.0,2500000.0,0,0,0.2039324,-0.0050858
1,2,3,2500000.0,2500000.0,0,0.1,0.174339,-0.0049625
1,2,3,2500000.0,2500000.0,0.1,0,0.1740225,-0.005153
1,2,3,2500000.0,2500000.0,0.1,0.1,0.1486318,-0.0049826
1,2,4,0,0,0,0,0.245668,-0.0088374
1,2,4,0,0,0,0.1,0.2052611,-0.0091378
1,2,4,0,0,0.1,0,0.20475,-0.009563
1,2,4,0,0,0.1,0.1,0.1699185,-0.0098598
1,2,4,0,2500000.0,0,0,0.2071911,-0.007418
1,2,4,0,2500000.0,0,0.1,0.1724491,-0.0076392
1,2,4,0,2500000.0,0.1,0,0.1718296,-0.0080425
1,2,4,0,2500000.0,0.1,0.1,0.142187,-0.0081648
1,2,4,2500000.0,0,0,0,0.2067054,-0.0082155
1,2,4,2500000.0,0,0,0.1,0.1718476,-0.0085092
1,2,4,2500000.0,0,0.1,0,0.1714429,-0.0088877
1,2,4,2500000.0,0,0.1,0.1,0.1416877,-0.0090806
1,2,4,2500000.0,2500000.0,0,0,0.1758009,-0.0068232
1,2,4,2500000.0,2500000.0,0,0.1,0.1459581,-0.0069851
1,2,4,2500000.0,2500000.0,0.1,0,0.145459,-0.0073368
1,2,4,2500000.0,2500000.0,0.1,0.1,0.1202944,-0.0073129
1,3,0,0,0,0,0,0.1739545,-0.0746307
1,3,0,0,0,0,0.1,0.1506403,-0.087943
1,3,0,0,0,0.1,0,0.1516799,-0.0886846
1,3,0,0,0,0.1,0.1,0.1315598,-0.0945751
1,3,0,0,2500000.0,0,0,0.1461393,-0.0775187
1,3,0,0,2500000.0,0,0.1,0.1267253,-0.0865148
1,3,0,0,2500000.0,0.1,0,0.1277111,-0.0873553
1,3,0,0,2500000.0,0.1,0.1,0.1107282,-0.0909006
1,3,0,2500000.0,0,0,0,0.1475503,-0.0773843
1,3,0,2500000.0,0,0,0.1,0.1277931,-0.08656
1,3,0,2500000.0,0,0.1,0,0.1286052,-0.0869598
1,3,0,2500000.0,0,0.1,0.1,0.1114586,-0.0907266
1,3,0,2500000.0,2500000.0,0,0,0.1237287,-0.076615
1,3,0,2500000.0,2500000.0,0,0.1,0.1072148,-0.0830835
1,3,0,2500000.0,2500000.0,0.1,0,0.1080155,-0.083624
1,3,0,2500000.0,2500000.0,0.1,0.1,0.0935489,-0.0858428
1,3,1,0,0,0,0,0.2721184,-0.0032316
1,3,1,0,0,0,0.1,0.2380637,-0.0029683
1,3,1,0,0,0.1,0,0.2379344,-0.003025
1,3,1,0,0,0.1,0.1,0.208189,-0.0027704
1,3,1,0,2500000.0,0,0,0.2350863,-0.0026462
1,3,1,0,2500000.0,0,0.1,0.2051229,-0.0024268
1,3,1,0,2500000.0,0.1,0,0.2058921,-0.002468
1,3,1,0,2500000.0,0.1,0.1,0.1796851,-0.0022561
1,3,1,2500000.0,0,0,0,0.2350141,-0.0027519
1,3,1,2500000.0,0,0,0.1,0.2059555,-0.0025257
1,3,1,2500000.0,0,0.1,0,0.2049314,-0.0025751
1,3,1,2500000.0,0,0.1,0.1,0.1796294,-0.0023559
1,3,1,2500000.0,2500000.0,0,0,0.2055672,-0.0022433
1,3,1,2500000.0,2500000.0,0,0.1,0.1797553,-0.0020554
1,3,1,2500000.0,2500000.0,0.1,0,0.1796324,-0.002092
1,3,1,2500000.0,2500000.0,0.1,0.1,0.1571148,-0.0019101
1,3,2,0,0,0,0,0.2750956,-0.0058722
1,3,2,0,0,0,0.1,0.2354816,-0.0056876
1,3,2,0,0,0.1,0,0.2351521,-0.0059584
1,3,2,0,0,0.1,0.1,0.2009342,-0.0057462
1,3,2,0,2500000.0,0,0,0.2359734,-0.0047884
1,3,2,0,2500000.0,0,0.1,0.2015054,-0.0046327
1,3,2,0,2500000.0,0.1,0,0.2016101,-0.0048555
1,3,2,0,2500000.0,0.1,0.1,0.1719073,-0.0046684
1,3,2,2500000.0,0,0,0,0.2357176,-0.0052519
1,3,2,2500000.0,0,0,0.1,0.2016982,-0.0050785
1,3,2,2500000.0,0,0.1,0,0.2009405,-0.0053331
1,3,2,2500000.0,0,0.1,0.1,0.1716886,-0.0051253
1,3,2,2500000.0,2500000.0,0,0,0.2041248,-0.0042543
1,3,2,2500000.0,2500000.0,0,0.1,0.1744264,-0.0041058
1,3,2,2500000.0,2500000.0,0.1,0,0.1741093,-0.0043146
1,3,2,2500000.0,2500000.0,0.1,0.1,0.1486177,-0.0041315
1,3,3,0,0,0,0,0.2423477,-0.0083906
1,3,3,0,0,0,0.1,0.1988802,-0.0091717
1,3,3,0,0,0.1,0,0.1981256,-0.0098593
1,3,3,0,0,0.1,0.1,0.1601602,-0.0108849
1,3,3,0,2500000.0,0,0,0.2039613,-0.0070371
1,3,3,0,2500000.0,0,0.1,0.1663745,-0.0076397
1,3,3,0,2500000.0,0.1,0,0.1656929,-0.008272
1,3,3,0,2500000.0,0.1,0.1,0.1333888,-0.0088219
1,3,3,2500000.0,0,0,0,0.2034536,-0.0080573
1,3,3,2500000.0,0,0,0.1,0.1659594,-0.0087878
1,3,3,2500000.0,0,0.1,0,0.1651002,-0.009443
1,3,3,2500000.0,0,0.1,0.1,0.1329016,-0.0101215
1,3,3,2500000.0,2500000.0,0,0,0.1730684,-0.0066254
1,3,3,2500000.0,2500000.0,0,0.1,0.1409284,-0.0070748
1,3,3,2500000.0,2500000.0,0.1,0,0.1401763,-0.0076488
1,3,3,2500000.0,2500000.0,0.1,0.1,0.1131377,-0.0078081
1,3,4,0,0,0,0,0.2143206,-0.0126183
1,3,4,0,0,0,0.1,0.1622637,-0.0191823
1,3,4,0,0,0.1,0,0.1611677,-0.0213689
1,3,4,0,0,0.1,0.1,0.1129294,-0.0414926
1,3,4,0,2500000.0,0,0,0.174724,-0.0115925
1,3,4,0,2500000.0,0,0.1,0.1285549,-0.0166798
1,3,4,0,2500000.0,0.1,0,0.1266003,-0.0192121
1,3,4,0,2500000.0,0.1,0.1,0.0866212,-0.0121005
1,3,4,2500000.0,0,0,0,0.1741712,-0.0137408
1,3,4,2500000.0,0,0,0.1,0.1279631,-0.0202976
1,3,4,2500000.0,0,0.1,0,0.126998,-0.0223522
1,3,4,2500000.0,0,0.1,0.1,0.0886552,-0.054728
1,3,4,2500000.0,2500000.0,0,0,0.1439854,-0.0117431
1,3,4,2500000.0,2500000.0,0,0.1,0.1054273,-0.0137517
1,3,4,2500000.0,2500000.0,0.1,0,0.1036397,-0.0152526
1,3,4,2500000.0,2500000.0,0.1,0.1,0.0781063,-0.0083723
1,4,0,0,0,0,0,0.1814662,-0.080192
1,4,0,0,0,0,0.1,0.1579805,-0.0923798
1,4,0,0,0,0.1,0,0.1589995,-0.0931406
1,4,0,0,0,0.1,0.1,0.1384817,-0.0983659
1,4,0,0,2500000.0,0,0,0.153352,-0.0814505
1,4,0,0,2500000.0,0,0.1,0.133556,-0.0897753
1,4,0,0,2500000.0,0.1,0,0.1345521,-0.0906653
1,4,0,0,2500000.0,0.1,0.1,0.1171033,-0.0937622
1,4,0,2500000.0,0,0,0,0.1546892,-0.0813711
1,4,0,2500000.0,0,0,0.1,0.1346093,-0.0898936
1,4,0,2500000.0,0,0.1,0,0.1354082,-0.0903144
1,4,0,2500000.0,0,0.1,0.1,0.1178284,-0.0936409
1,4,0,2500000.0,2500000.0,0,0,0.130422,-0.0796852
1,4,0,2500000.0,2500000.0,0,0.1,0.1134926,-0.0856899
1,4,0,2500000.0,2500000.0,0.1,0,0.1143032,-0.0862709
1,4,0,2500000.0,2500000.0,0.1,0.1,0.0993751,-0.0881568
1,4,1,0,0,0,0,0.2313707,-0.0033437
1,4,1,0,0,0,0.1,0.2001327,-0.0030818
1,4,1,0,0,0.1,0,0.1999505,-0.0031577
1,4,1,0,0,0.1,0.1,0.1729633,-0.0028962
1,4,1,0,2500000.0,0,0,0.19859,-0.002723
1,4,1,0,2500000.0,0,0.1,0.171165,-0.0025006
1,4,1,0,2500000.0,0.1,0,0.1720152,-0.002556
1,4,1,0,2500000.0,0.1,0.1,0.1482896,-0.0023342
1,4,1,2500000.0,0,0,0,0.1984942,-0.0028309
1,4,1,2500000.0,0,0,0.1,0.1721098,-0.0026021
1,4,1,2500000.0,0,0.1,0,0.1708924,-0.0026679
1,4,1,2500000.0,0,0.1,0.1,0.148209,-0.0024388
1,4,1,2500000.0,2500000.0,0,0,0.1731874,-0.0022821
1,4,1,2500000.0,2500000.0,0,0.1,0.1497441,-0.00209
1,4,1,2500000.0,2500000.0,0.1,0,0.1495659,-0.0021389
1,4,1,2500000.0,2500000.0,0.1,0.1,0.1293627,-0.0019472
1,4,2,0,0,0,0,0.2425732,-0.0071352
1,4,2,0,0,0,0.1,0.2020965,-0.0073189
1,4,2,0,0,0.1,0,0.2015834,-0.0077741
1,4,2,0,0,0.1,0.1,0.1667421,-0.0079466
1,4,2,0,2500000.0,0,0,0.2055849,-0.0059599
1,4,2,0,2500000.0,0,0.1,0.1704138,-0.0060975
1,4,2,0,2500000.0,0.1,0,0.1705089,-0.0064669
1,4,2,0,2500000.0,0.1,0.1,0.1404715,-0.006534
1,4,2,2500000.0,0,0,0,0.2053081,-0.0066026
1,4,2,2500000.0,0,0,0.1,0.1707835,-0.0067235
1,4,2,2500000.0,0,0.1,0,0.1696449,-0.0071762
1,4,2,2500000.0,0,0.1,0.1,0.1402656,-0.0072132
1,4,2,2500000.0,2500000.0,0,0,0.1764347,-0.0054025
1,4,2,2500000.0,2500000.0,0,0.1,0.1464449,-0.0054616
1,4,2,2500000.0,2500000.0,0.1,0,0.1459343,-0.0058217
1,4,2,2500000.0,2500000.0,0.1,0.1,0.1205943,-0.0057688
1,4,3,0,0,0,0,0.2126918,-0.0122227
1,4,3,0,0,0,0.1,0.1602834,-0.0185809
1,4,3,0,0,0.1,0,0.1591128,-0.0207554
1,4,3,0,0,0.1,0.1,0.1067607,-0.0422162
1,4,3,0,2500000.0,0,0,0.1740083,-0.0111656
1,4,3,0,2500000.0,0,0.1,0.1277075,-0.0159437
1,4,3,0,2500000.0,0.1,0,0.1261547,-0.0182242
1,4,3,0,2500000.0,0.1,0.1,0.0863722,-0.0130063
1,4,3,2500000.0,0,0,0,0.1735377,-0.0131031
1,4,3,2500000.0,0,0,0.1,0.1275724,-0.0189103
1,4,3,2500000.0,0,0.1,0,0.1260452,-0.0210016
1,4,3,2500000.0,0,0.1,0.1,0.0857597,-0.0570742
1,4,3,2500000.0,2500000.0,0,0,0.1445928,-0.0110438
1,4,3,2500000.0,2500000.0,0,0.1,0.1063056,-0.0131547
1,4,3,2500000.0,2500000.0,0.1,0,0.1045957,-0.014635
1,4,3,2500000.0,2500000.0,0.1,0.1,0.0777611,-0.0092976
1,4,4,0,0,0,0,0.1827866,-0.0301822
1,4,4,0,0,0,0.1,0.1461946,-0.0606756
1,4,4,0,0,0.1,0,0.1475878,-0.0621752
1,4,4,0,0,0.1,0.1,0.1265354,-0.0763777
1,4,4,0,2500000.0,0,0,0.1433225,-0.0384332
1,4,4,0,2500000.0,0,0.1,0.1197148,-0.0641936
1,4,4,0,2500000.0,0.1,0,0.1213711,-0.0653299
1,4,4,0,2500000.0,0.1,0.1,0.1049492,-0.0755153
1,4,4,2500000.0,0,0,0,0.1462266,-0.0406652
1,4,4,2500000.0,0,0,0.1,0.1217972,-0.0645211
1,4,4,2500000.0,0,0.1,0,0.1227896,-0.0654853
1,4,4,2500000.0,0,0.1,0.1,0.1060655,-0.0755505
